scaff,chrome,gene.len
ScmyWZ3_6734_HRSCAF_6862,2,1384.0
ScmyWZ3_6734_HRSCAF_6862,2,8450.0
ScmyWZ3_6734_HRSCAF_6862,2,9753.0
ScmyWZ3_6734_HRSCAF_6862,2,21055.0
ScmyWZ3_6734_HRSCAF_6862,2,7768.0
ScmyWZ3_6734_HRSCAF_6862,2,25567.0
ScmyWZ3_6734_HRSCAF_6862,2,3754.0
ScmyWZ3_6734_HRSCAF_6862,2,14354.0
ScmyWZ3_6734_HRSCAF_6862,2,16693.0
ScmyWZ3_6734_HRSCAF_6862,2,3058.0
ScmyWZ3_6734_HRSCAF_6862,2,13972.0
ScmyWZ3_6734_HRSCAF_6862,2,5471.0
ScmyWZ3_6734_HRSCAF_6862,2,2362.0
ScmyWZ3_6734_HRSCAF_6862,2,7407.0
ScmyWZ3_6734_HRSCAF_6862,2,32318.0
ScmyWZ3_6734_HRSCAF_6862,2,18168.0
ScmyWZ3_6734_HRSCAF_6862,2,3888.0
ScmyWZ3_6734_HRSCAF_6862,2,24466.0
ScmyWZ3_6734_HRSCAF_6862,2,13726.0
ScmyWZ3_6734_HRSCAF_6862,2,1539.0
ScmyWZ3_6734_HRSCAF_6862,2,99875.0
ScmyWZ3_6734_HRSCAF_6862,2,3199.0
ScmyWZ3_6734_HRSCAF_6862,2,8616.0
ScmyWZ3_6734_HRSCAF_6862,2,3994.0
ScmyWZ3_6734_HRSCAF_6862,2,28563.0
ScmyWZ3_6734_HRSCAF_6862,2,11972.0
ScmyWZ3_6734_HRSCAF_6862,2,17251.0
ScmyWZ3_6734_HRSCAF_6862,2,6741.0
ScmyWZ3_6734_HRSCAF_6862,2,16660.0
ScmyWZ3_6734_HRSCAF_6862,2,13533.0
ScmyWZ3_6734_HRSCAF_6862,2,13324.0
ScmyWZ3_6734_HRSCAF_6862,2,3545.0
ScmyWZ3_6734_HRSCAF_6862,2,16282.0
ScmyWZ3_6734_HRSCAF_6862,2,2502.0
ScmyWZ3_6734_HRSCAF_6862,2,23792.0
ScmyWZ3_6734_HRSCAF_6862,2,18384.0
ScmyWZ3_6734_HRSCAF_6862,2,21051.0
ScmyWZ3_6734_HRSCAF_6862,2,13508.0
ScmyWZ3_6734_HRSCAF_6862,2,1858.0
ScmyWZ3_6734_HRSCAF_6862,2,46978.0
ScmyWZ3_6734_HRSCAF_6862,2,14574.0
ScmyWZ3_6734_HRSCAF_6862,2,3495.0
ScmyWZ3_6734_HRSCAF_6862,2,34996.0
ScmyWZ3_6734_HRSCAF_6862,2,4405.0
ScmyWZ3_6734_HRSCAF_6862,2,43157.0
ScmyWZ3_6734_HRSCAF_6862,2,10356.0
ScmyWZ3_6734_HRSCAF_6862,2,33119.0
ScmyWZ3_6734_HRSCAF_6862,2,31153.0
ScmyWZ3_6734_HRSCAF_6862,2,4814.0
ScmyWZ3_6734_HRSCAF_6862,2,25961.0
ScmyWZ3_6734_HRSCAF_6862,2,612.0
ScmyWZ3_6734_HRSCAF_6862,2,6683.0
ScmyWZ3_6734_HRSCAF_6862,2,15361.0
ScmyWZ3_6734_HRSCAF_6862,2,7721.0
ScmyWZ3_6734_HRSCAF_6862,2,2150.0
ScmyWZ3_6734_HRSCAF_6862,2,1458.0
ScmyWZ3_6734_HRSCAF_6862,2,45391.0
ScmyWZ3_6734_HRSCAF_6862,2,14192.0
ScmyWZ3_6734_HRSCAF_6862,2,1562.0
ScmyWZ3_6734_HRSCAF_6862,2,69764.0
ScmyWZ3_6734_HRSCAF_6862,2,6923.0
ScmyWZ3_6734_HRSCAF_6862,2,9161.0
ScmyWZ3_6734_HRSCAF_6862,2,30216.0
ScmyWZ3_6734_HRSCAF_6862,2,9769.0
ScmyWZ3_6734_HRSCAF_6862,2,12392.0
ScmyWZ3_6734_HRSCAF_6862,2,10548.0
ScmyWZ3_6734_HRSCAF_6862,2,1642.0
ScmyWZ3_6734_HRSCAF_6862,2,15496.0
ScmyWZ3_6734_HRSCAF_6862,2,5930.0
ScmyWZ3_6734_HRSCAF_6862,2,3659.0
ScmyWZ3_6734_HRSCAF_6862,2,69025.0
ScmyWZ3_6734_HRSCAF_6862,2,5106.0
ScmyWZ3_6734_HRSCAF_6862,2,4646.0
ScmyWZ3_6734_HRSCAF_6862,2,15003.0
ScmyWZ3_6734_HRSCAF_6862,2,2120.0
ScmyWZ3_6734_HRSCAF_6862,2,2937.0
ScmyWZ3_6734_HRSCAF_6862,2,28728.0
ScmyWZ3_6734_HRSCAF_6862,2,96590.0
ScmyWZ3_6734_HRSCAF_6862,2,59141.0
ScmyWZ3_6734_HRSCAF_6862,2,13259.0
ScmyWZ3_6734_HRSCAF_6862,2,1669.0
ScmyWZ3_6734_HRSCAF_6862,2,9035.0
ScmyWZ3_6734_HRSCAF_6862,2,17687.0
ScmyWZ3_6734_HRSCAF_6862,2,3458.0
ScmyWZ3_6734_HRSCAF_6862,2,4549.0
ScmyWZ3_6734_HRSCAF_6862,2,9694.0
ScmyWZ3_6734_HRSCAF_6862,2,3031.0
ScmyWZ3_6734_HRSCAF_6862,2,852.0
ScmyWZ3_6734_HRSCAF_6862,2,14972.0
ScmyWZ3_6734_HRSCAF_6862,2,5106.0
ScmyWZ3_6734_HRSCAF_6862,2,13881.0
ScmyWZ3_6734_HRSCAF_6862,2,68996.0
ScmyWZ3_6734_HRSCAF_6862,2,15188.0
ScmyWZ3_6734_HRSCAF_6862,2,5120.0
ScmyWZ3_6734_HRSCAF_6862,2,3659.0
ScmyWZ3_6734_HRSCAF_6862,2,1777.0
ScmyWZ3_6734_HRSCAF_6862,2,8385.0
ScmyWZ3_6734_HRSCAF_6862,2,5769.0
ScmyWZ3_6734_HRSCAF_6862,2,19389.0
ScmyWZ3_6734_HRSCAF_6862,2,12683.0
ScmyWZ3_6734_HRSCAF_6862,2,8856.0
ScmyWZ3_6734_HRSCAF_6862,2,30580.0
ScmyWZ3_6734_HRSCAF_6862,2,14236.0
ScmyWZ3_6734_HRSCAF_6862,2,2456.0
ScmyWZ3_6734_HRSCAF_6862,2,1583.0
ScmyWZ3_6734_HRSCAF_6862,2,4641.0
ScmyWZ3_6734_HRSCAF_6862,2,39047.0
ScmyWZ3_6734_HRSCAF_6862,2,11323.0
ScmyWZ3_6734_HRSCAF_6862,2,47697.0
ScmyWZ3_6734_HRSCAF_6862,2,47294.0
ScmyWZ3_6734_HRSCAF_6862,2,437.0
ScmyWZ3_6734_HRSCAF_6862,2,1158.0
ScmyWZ3_6734_HRSCAF_6862,2,59732.0
ScmyWZ3_6734_HRSCAF_6862,2,16627.0
ScmyWZ3_6734_HRSCAF_6862,2,7055.0
ScmyWZ3_6734_HRSCAF_6862,2,300.0
ScmyWZ3_6734_HRSCAF_6862,2,21554.0
ScmyWZ3_6734_HRSCAF_6862,2,5903.0
ScmyWZ3_6734_HRSCAF_6862,2,5400.0
ScmyWZ3_6734_HRSCAF_6862,2,6462.0
ScmyWZ3_6734_HRSCAF_6862,2,3080.0
ScmyWZ3_6734_HRSCAF_6862,2,20291.0
ScmyWZ3_6734_HRSCAF_6862,2,1657.0
ScmyWZ3_6734_HRSCAF_6862,2,9532.0
ScmyWZ3_6734_HRSCAF_6862,2,3243.0
ScmyWZ3_6734_HRSCAF_6862,2,5923.0
ScmyWZ3_6734_HRSCAF_6862,2,6222.0
ScmyWZ3_6734_HRSCAF_6862,2,11973.0
ScmyWZ3_6734_HRSCAF_6862,2,2789.0
ScmyWZ3_6734_HRSCAF_6862,2,10238.0
ScmyWZ3_6734_HRSCAF_6862,2,33053.0
ScmyWZ3_6734_HRSCAF_6862,2,7459.0
ScmyWZ3_6734_HRSCAF_6862,2,1028.0
ScmyWZ3_6734_HRSCAF_6862,2,14180.0
ScmyWZ3_6734_HRSCAF_6862,2,16526.0
ScmyWZ3_6734_HRSCAF_6862,2,16118.0
ScmyWZ3_6734_HRSCAF_6862,2,7393.0
ScmyWZ3_6734_HRSCAF_6862,2,1117.0
ScmyWZ3_6734_HRSCAF_6862,2,5322.0
ScmyWZ3_6734_HRSCAF_6862,2,43024.0
ScmyWZ3_6734_HRSCAF_6862,2,22312.0
ScmyWZ3_6734_HRSCAF_6862,2,7818.0
ScmyWZ3_6734_HRSCAF_6862,2,9476.0
ScmyWZ3_6734_HRSCAF_6862,2,15273.0
ScmyWZ3_6734_HRSCAF_6862,2,4965.0
ScmyWZ3_6734_HRSCAF_6862,2,7183.0
ScmyWZ3_6734_HRSCAF_6862,2,31870.0
ScmyWZ3_6734_HRSCAF_6862,2,3611.0
ScmyWZ3_6734_HRSCAF_6862,2,91695.0
ScmyWZ3_6734_HRSCAF_6862,2,7418.0
ScmyWZ3_6734_HRSCAF_6862,2,10105.0
ScmyWZ3_6734_HRSCAF_6862,2,3957.0
ScmyWZ3_6734_HRSCAF_6862,2,10365.0
ScmyWZ3_6734_HRSCAF_6862,2,13526.0
ScmyWZ3_6734_HRSCAF_6862,2,18923.0
ScmyWZ3_6734_HRSCAF_6862,2,2823.0
ScmyWZ3_6734_HRSCAF_6862,2,786.0
ScmyWZ3_6734_HRSCAF_6862,2,37856.0
ScmyWZ3_6734_HRSCAF_6862,2,5217.0
ScmyWZ3_6734_HRSCAF_6862,2,3812.0
ScmyWZ3_6734_HRSCAF_6862,2,16669.0
ScmyWZ3_6734_HRSCAF_6862,2,785.0
ScmyWZ3_6734_HRSCAF_6862,2,9860.0
ScmyWZ3_6734_HRSCAF_6862,2,6834.0
ScmyWZ3_6734_HRSCAF_6862,2,1335.0
ScmyWZ3_6734_HRSCAF_6862,2,6070.0
ScmyWZ3_6734_HRSCAF_6862,2,3890.0
ScmyWZ3_6734_HRSCAF_6862,2,3630.0
ScmyWZ3_6734_HRSCAF_6862,2,12638.0
ScmyWZ3_6734_HRSCAF_6862,2,27375.0
ScmyWZ3_6734_HRSCAF_6862,2,11667.0
ScmyWZ3_6734_HRSCAF_6862,2,18734.0
ScmyWZ3_6734_HRSCAF_6862,2,82687.0
ScmyWZ3_6734_HRSCAF_6862,2,19133.0
ScmyWZ3_6734_HRSCAF_6862,2,7837.0
ScmyWZ3_6734_HRSCAF_6862,2,45578.0
ScmyWZ3_6734_HRSCAF_6862,2,6324.0
ScmyWZ3_6734_HRSCAF_6862,2,21044.0
ScmyWZ3_6734_HRSCAF_6862,2,19927.0
ScmyWZ3_6734_HRSCAF_6862,2,20635.0
ScmyWZ3_6734_HRSCAF_6862,2,10555.0
ScmyWZ3_6734_HRSCAF_6862,2,17543.0
ScmyWZ3_6734_HRSCAF_6862,2,20067.0
ScmyWZ3_6734_HRSCAF_6862,2,9751.0
ScmyWZ3_6734_HRSCAF_6862,2,41455.0
ScmyWZ3_6734_HRSCAF_6862,2,10722.0
ScmyWZ3_6734_HRSCAF_6862,2,11601.0
ScmyWZ3_6734_HRSCAF_6862,2,1328.0
ScmyWZ3_6734_HRSCAF_6862,2,35413.0
ScmyWZ3_6734_HRSCAF_6862,2,15607.0
ScmyWZ3_6734_HRSCAF_6862,2,5842.0
ScmyWZ3_6734_HRSCAF_6862,2,4624.0
ScmyWZ3_6734_HRSCAF_6862,2,40752.0
ScmyWZ3_6734_HRSCAF_6862,2,10339.0
ScmyWZ3_6734_HRSCAF_6862,2,7053.0
ScmyWZ3_6734_HRSCAF_6862,2,8610.0
ScmyWZ3_6734_HRSCAF_6862,2,28004.0
ScmyWZ3_6734_HRSCAF_6862,2,15591.0
ScmyWZ3_6734_HRSCAF_6862,2,12222.0
ScmyWZ3_6734_HRSCAF_6862,2,30236.0
ScmyWZ3_6734_HRSCAF_6862,2,26496.0
ScmyWZ3_6734_HRSCAF_6862,2,32829.0
ScmyWZ3_6734_HRSCAF_6862,2,37949.0
ScmyWZ3_6734_HRSCAF_6862,2,8080.0
ScmyWZ3_6734_HRSCAF_6862,2,19676.0
ScmyWZ3_6734_HRSCAF_6862,2,11335.0
ScmyWZ3_6734_HRSCAF_6862,2,18764.0
ScmyWZ3_6734_HRSCAF_6862,2,5139.0
ScmyWZ3_6734_HRSCAF_6862,2,22967.0
ScmyWZ3_6734_HRSCAF_6862,2,711.0
ScmyWZ3_6734_HRSCAF_6862,2,3898.0
ScmyWZ3_6734_HRSCAF_6862,2,31119.0
ScmyWZ3_6734_HRSCAF_6862,2,23022.0
ScmyWZ3_6734_HRSCAF_6862,2,11494.0
ScmyWZ3_6734_HRSCAF_6862,2,13868.0
ScmyWZ3_6734_HRSCAF_6862,2,569.0
ScmyWZ3_6734_HRSCAF_6862,2,18169.0
ScmyWZ3_6734_HRSCAF_6862,2,16924.0
ScmyWZ3_6734_HRSCAF_6862,2,10009.0
ScmyWZ3_6734_HRSCAF_6862,2,7434.0
ScmyWZ3_6734_HRSCAF_6862,2,45808.0
ScmyWZ3_6734_HRSCAF_6862,2,14045.0
ScmyWZ3_6734_HRSCAF_6862,2,16099.0
ScmyWZ3_6734_HRSCAF_6862,2,33975.0
ScmyWZ3_6734_HRSCAF_6862,2,20045.0
ScmyWZ3_6734_HRSCAF_6862,2,9664.0
ScmyWZ3_6734_HRSCAF_6862,2,25303.0
ScmyWZ3_6734_HRSCAF_6862,2,15099.0
ScmyWZ3_6734_HRSCAF_6862,2,8622.0
ScmyWZ3_6734_HRSCAF_6862,2,19754.0
ScmyWZ3_6734_HRSCAF_6862,2,10645.0
ScmyWZ3_6734_HRSCAF_6862,2,76006.0
ScmyWZ3_6734_HRSCAF_6862,2,2646.0
ScmyWZ3_6734_HRSCAF_6862,2,11279.0
ScmyWZ3_6734_HRSCAF_6862,2,18961.0
ScmyWZ3_6734_HRSCAF_6862,2,45108.0
ScmyWZ3_6734_HRSCAF_6862,2,423.0
ScmyWZ3_6734_HRSCAF_6862,2,75005.0
ScmyWZ3_6734_HRSCAF_6862,2,9216.0
ScmyWZ3_6734_HRSCAF_6862,2,38591.0
ScmyWZ3_6734_HRSCAF_6862,2,17344.0
ScmyWZ3_6734_HRSCAF_6862,2,7055.0
ScmyWZ3_6734_HRSCAF_6862,2,612.0
ScmyWZ3_6734_HRSCAF_6862,2,24405.0
ScmyWZ3_6734_HRSCAF_6862,2,14487.0
ScmyWZ3_6734_HRSCAF_6862,2,63263.0
ScmyWZ3_6734_HRSCAF_6862,2,32049.0
ScmyWZ3_6734_HRSCAF_6862,2,38674.0
ScmyWZ3_6734_HRSCAF_6862,2,38777.0
ScmyWZ3_6734_HRSCAF_6862,2,20583.0
ScmyWZ3_6734_HRSCAF_6862,2,1576.0
ScmyWZ3_6734_HRSCAF_6862,2,11549.0
ScmyWZ3_6734_HRSCAF_6862,2,28200.0
ScmyWZ3_6734_HRSCAF_6862,2,18196.0
ScmyWZ3_6734_HRSCAF_6862,2,52819.0
ScmyWZ3_6734_HRSCAF_6862,2,4304.0
ScmyWZ3_6734_HRSCAF_6862,2,20661.0
ScmyWZ3_6734_HRSCAF_6862,2,4151.0
ScmyWZ3_6734_HRSCAF_6862,2,6211.0
ScmyWZ3_6734_HRSCAF_6862,2,17150.0
ScmyWZ3_6734_HRSCAF_6862,2,10957.0
ScmyWZ3_6734_HRSCAF_6862,2,8588.0
ScmyWZ3_6734_HRSCAF_6862,2,67152.0
ScmyWZ3_6734_HRSCAF_6862,2,41895.0
ScmyWZ3_6734_HRSCAF_6862,2,23768.0
ScmyWZ3_6734_HRSCAF_6862,2,8841.0
ScmyWZ3_6734_HRSCAF_6862,2,1225.0
ScmyWZ3_6734_HRSCAF_6862,2,36558.0
ScmyWZ3_6734_HRSCAF_6862,2,50555.0
ScmyWZ3_6734_HRSCAF_6862,2,38011.0
ScmyWZ3_6734_HRSCAF_6862,2,90853.0
ScmyWZ3_6734_HRSCAF_6862,2,11427.0
ScmyWZ3_6734_HRSCAF_6862,2,12795.0
ScmyWZ3_6734_HRSCAF_6862,2,32640.0
ScmyWZ3_6734_HRSCAF_6862,2,878.0
ScmyWZ3_6734_HRSCAF_6862,2,64104.0
ScmyWZ3_6734_HRSCAF_6862,2,2949.0
ScmyWZ3_6734_HRSCAF_6862,2,15127.0
ScmyWZ3_6734_HRSCAF_6862,2,5200.0
ScmyWZ3_6734_HRSCAF_6862,2,47559.0
ScmyWZ3_6734_HRSCAF_6862,2,1113.0
ScmyWZ3_6734_HRSCAF_6862,2,67364.0
ScmyWZ3_6734_HRSCAF_6862,2,18467.0
ScmyWZ3_6734_HRSCAF_6862,2,4962.0
ScmyWZ3_6734_HRSCAF_6862,2,96586.0
ScmyWZ3_6734_HRSCAF_6862,2,53226.0
ScmyWZ3_6734_HRSCAF_6862,2,16379.0
ScmyWZ3_6734_HRSCAF_6862,2,3015.0
ScmyWZ3_6734_HRSCAF_6862,2,13485.0
ScmyWZ3_6734_HRSCAF_6862,2,92516.0
ScmyWZ3_6734_HRSCAF_6862,2,311.0
ScmyWZ3_6734_HRSCAF_6862,2,5368.0
ScmyWZ3_6734_HRSCAF_6862,2,7437.0
ScmyWZ3_6734_HRSCAF_6862,2,7476.0
ScmyWZ3_6734_HRSCAF_6862,2,13365.0
ScmyWZ3_6734_HRSCAF_6862,2,5290.0
ScmyWZ3_6734_HRSCAF_6862,2,27229.0
ScmyWZ3_6734_HRSCAF_6862,2,27463.0
ScmyWZ3_6734_HRSCAF_6862,2,47108.0
ScmyWZ3_6734_HRSCAF_6862,2,12304.0
ScmyWZ3_6734_HRSCAF_6862,2,62132.0
ScmyWZ3_6734_HRSCAF_6862,2,24623.0
ScmyWZ3_6734_HRSCAF_6862,2,35311.0
ScmyWZ3_6734_HRSCAF_6862,2,13513.0
ScmyWZ3_6734_HRSCAF_6862,2,545.0
ScmyWZ3_6734_HRSCAF_6862,2,380.0
ScmyWZ3_6734_HRSCAF_6862,2,15613.0
ScmyWZ3_6734_HRSCAF_6862,2,32110.0
ScmyWZ3_6734_HRSCAF_6862,2,27752.0
ScmyWZ3_6734_HRSCAF_6862,2,79769.0
ScmyWZ3_6734_HRSCAF_6862,2,32625.0
ScmyWZ3_6734_HRSCAF_6862,2,9241.0
ScmyWZ3_6734_HRSCAF_6862,2,17094.0
ScmyWZ3_6734_HRSCAF_6862,2,20082.0
ScmyWZ3_6734_HRSCAF_6862,2,11478.0
ScmyWZ3_6734_HRSCAF_6862,2,5074.0
ScmyWZ3_6734_HRSCAF_6862,2,30608.0
ScmyWZ3_6734_HRSCAF_6862,2,12147.0
ScmyWZ3_6734_HRSCAF_6862,2,6030.0
ScmyWZ3_6734_HRSCAF_6862,2,18331.0
ScmyWZ3_6734_HRSCAF_6862,2,89531.0
ScmyWZ3_6734_HRSCAF_6862,2,53484.0
ScmyWZ3_6734_HRSCAF_6862,2,70468.0
ScmyWZ3_6734_HRSCAF_6862,2,3853.0
ScmyWZ3_6734_HRSCAF_6862,2,29371.0
ScmyWZ3_6734_HRSCAF_6862,2,56329.0
ScmyWZ3_6734_HRSCAF_6862,2,28676.0
ScmyWZ3_6734_HRSCAF_6862,2,5442.0
ScmyWZ3_6734_HRSCAF_6862,2,13059.0
ScmyWZ3_6734_HRSCAF_6862,2,24187.0
ScmyWZ3_6734_HRSCAF_6862,2,35890.0
ScmyWZ3_6734_HRSCAF_6862,2,13648.0
ScmyWZ3_6734_HRSCAF_6862,2,8722.0
ScmyWZ3_6734_HRSCAF_6862,2,10468.0
ScmyWZ3_6734_HRSCAF_6862,2,41515.0
ScmyWZ3_6734_HRSCAF_6862,2,61198.0
ScmyWZ3_6734_HRSCAF_6862,2,34163.0
ScmyWZ3_6734_HRSCAF_6862,2,90571.0
ScmyWZ3_6734_HRSCAF_6862,2,6306.0
ScmyWZ3_6734_HRSCAF_6862,2,11815.0
ScmyWZ3_6734_HRSCAF_6862,2,2737.0
ScmyWZ3_6734_HRSCAF_6862,2,29059.0
ScmyWZ3_6734_HRSCAF_6862,2,52905.0
ScmyWZ3_6734_HRSCAF_6862,2,76309.0
ScmyWZ3_6734_HRSCAF_6862,2,3067.0
ScmyWZ3_6734_HRSCAF_6862,2,9046.0
ScmyWZ3_6734_HRSCAF_6862,2,1758.0
ScmyWZ3_6734_HRSCAF_6862,2,23817.0
ScmyWZ3_6734_HRSCAF_6862,2,28017.0
ScmyWZ3_6734_HRSCAF_6862,2,50678.0
ScmyWZ3_6734_HRSCAF_6862,2,51637.0
ScmyWZ3_6734_HRSCAF_6862,2,12920.0
ScmyWZ3_6734_HRSCAF_6862,2,26929.0
ScmyWZ3_6734_HRSCAF_6862,2,41668.0
ScmyWZ3_6734_HRSCAF_6862,2,22068.0
ScmyWZ3_6734_HRSCAF_6862,2,28613.0
ScmyWZ3_6734_HRSCAF_6862,2,30271.0
ScmyWZ3_6734_HRSCAF_6862,2,25392.0
ScmyWZ3_6734_HRSCAF_6862,2,46529.0
ScmyWZ3_6734_HRSCAF_6862,2,30972.0
ScmyWZ3_6734_HRSCAF_6862,2,10924.0
ScmyWZ3_6734_HRSCAF_6862,2,21014.0
ScmyWZ3_6734_HRSCAF_6862,2,21585.0
ScmyWZ3_6734_HRSCAF_6862,2,15612.0
ScmyWZ3_6734_HRSCAF_6862,2,362.0
ScmyWZ3_6734_HRSCAF_6862,2,2044.0
ScmyWZ3_6734_HRSCAF_6862,2,59805.0
ScmyWZ3_6734_HRSCAF_6862,2,611.0
ScmyWZ3_6734_HRSCAF_6862,2,75284.0
ScmyWZ3_6734_HRSCAF_6862,2,20183.0
ScmyWZ3_6734_HRSCAF_6862,2,44578.0
ScmyWZ3_6734_HRSCAF_6862,2,4869.0
ScmyWZ3_6734_HRSCAF_6862,2,2391.0
ScmyWZ3_6734_HRSCAF_6862,2,6505.0
ScmyWZ3_6734_HRSCAF_6862,2,1967.0
ScmyWZ3_6734_HRSCAF_6862,2,11174.0
ScmyWZ3_6734_HRSCAF_6862,2,61097.0
ScmyWZ3_6734_HRSCAF_6862,2,8731.0
ScmyWZ3_6734_HRSCAF_6862,2,18748.0
ScmyWZ3_6734_HRSCAF_6862,2,18573.0
ScmyWZ3_6734_HRSCAF_6862,2,3088.0
ScmyWZ3_6734_HRSCAF_6862,2,21232.0
ScmyWZ3_6734_HRSCAF_6862,2,7084.0
ScmyWZ3_6734_HRSCAF_6862,2,3073.0
ScmyWZ3_6734_HRSCAF_6862,2,63953.0
ScmyWZ3_6734_HRSCAF_6862,2,32013.0
ScmyWZ3_6734_HRSCAF_6862,2,12520.0
ScmyWZ3_6734_HRSCAF_6862,2,8899.0
ScmyWZ3_6734_HRSCAF_6862,2,25394.0
ScmyWZ3_6734_HRSCAF_6862,2,7093.0
ScmyWZ3_6734_HRSCAF_6862,2,35539.0
ScmyWZ3_6734_HRSCAF_6862,2,12496.0
ScmyWZ3_6734_HRSCAF_6862,2,2614.0
ScmyWZ3_6734_HRSCAF_6862,2,29709.0
ScmyWZ3_6734_HRSCAF_6862,2,6660.0
ScmyWZ3_6734_HRSCAF_6862,2,11497.0
ScmyWZ3_6734_HRSCAF_6862,2,18843.0
ScmyWZ3_6734_HRSCAF_6862,2,6745.0
ScmyWZ3_6734_HRSCAF_6862,2,731.0
ScmyWZ3_6734_HRSCAF_6862,2,9330.0
ScmyWZ3_6734_HRSCAF_6862,2,45819.0
ScmyWZ3_6734_HRSCAF_6862,2,13888.0
ScmyWZ3_6734_HRSCAF_6862,2,61536.0
ScmyWZ3_6734_HRSCAF_6862,2,12279.0
ScmyWZ3_6734_HRSCAF_6862,2,2110.0
ScmyWZ3_6734_HRSCAF_6862,2,49578.0
ScmyWZ3_6734_HRSCAF_6862,2,1034.0
ScmyWZ3_6734_HRSCAF_6862,2,6331.0
ScmyWZ3_6734_HRSCAF_6862,2,431.0
ScmyWZ3_6734_HRSCAF_6862,2,17699.0
ScmyWZ3_6734_HRSCAF_6862,2,18834.0
ScmyWZ3_6734_HRSCAF_6862,2,20308.0
ScmyWZ3_6734_HRSCAF_6862,2,10858.0
ScmyWZ3_6734_HRSCAF_6862,2,5328.0
ScmyWZ3_6734_HRSCAF_6862,2,75375.0
ScmyWZ3_6734_HRSCAF_6862,2,5063.0
ScmyWZ3_6734_HRSCAF_6862,2,10776.0
ScmyWZ3_6734_HRSCAF_6862,2,6025.0
ScmyWZ3_6734_HRSCAF_6862,2,3582.0
ScmyWZ3_6734_HRSCAF_6862,2,10441.0
ScmyWZ3_6734_HRSCAF_6862,2,26904.0
ScmyWZ3_6734_HRSCAF_6862,2,38294.0
ScmyWZ3_6734_HRSCAF_6862,2,17792.0
ScmyWZ3_6734_HRSCAF_6862,2,38483.0
ScmyWZ3_6734_HRSCAF_6862,2,4903.0
ScmyWZ3_6734_HRSCAF_6862,2,30774.0
ScmyWZ3_6734_HRSCAF_6862,2,50087.0
ScmyWZ3_6734_HRSCAF_6862,2,45814.0
ScmyWZ3_6734_HRSCAF_6862,2,16451.0
ScmyWZ3_6734_HRSCAF_6862,2,560.0
ScmyWZ3_6734_HRSCAF_6862,2,54750.0
ScmyWZ3_6734_HRSCAF_6862,2,16848.0
ScmyWZ3_6734_HRSCAF_6862,2,99774.0
ScmyWZ3_6734_HRSCAF_6862,2,10229.0
ScmyWZ3_6734_HRSCAF_6862,2,2694.0
ScmyWZ3_6734_HRSCAF_6862,2,7201.0
ScmyWZ3_6734_HRSCAF_6862,2,42528.0
ScmyWZ3_6734_HRSCAF_6862,2,34188.0
ScmyWZ3_6734_HRSCAF_6862,2,6273.0
ScmyWZ3_6734_HRSCAF_6862,2,49015.0
ScmyWZ3_6734_HRSCAF_6862,2,12690.0
ScmyWZ3_6734_HRSCAF_6862,2,15983.0
ScmyWZ3_6734_HRSCAF_6862,2,55011.0
ScmyWZ3_6734_HRSCAF_6862,2,14003.0
ScmyWZ3_6734_HRSCAF_6862,2,7076.0
ScmyWZ3_6734_HRSCAF_6862,2,8487.0
ScmyWZ3_6734_HRSCAF_6862,2,7752.0
ScmyWZ3_6734_HRSCAF_6862,2,13312.0
ScmyWZ3_6734_HRSCAF_6862,2,31532.0
ScmyWZ3_6734_HRSCAF_6862,2,9396.0
ScmyWZ3_6734_HRSCAF_6862,2,12359.0
ScmyWZ3_6734_HRSCAF_6862,2,6859.0
ScmyWZ3_6734_HRSCAF_6862,2,5560.0
ScmyWZ3_6734_HRSCAF_6862,2,14768.0
ScmyWZ3_6734_HRSCAF_6862,2,16078.0
ScmyWZ3_6734_HRSCAF_6862,2,37706.0
ScmyWZ3_6734_HRSCAF_6862,2,43457.0
ScmyWZ3_6734_HRSCAF_6862,2,38385.0
ScmyWZ3_6734_HRSCAF_6862,2,10277.0
ScmyWZ3_6734_HRSCAF_6862,2,24974.0
ScmyWZ3_6734_HRSCAF_6862,2,84794.0
ScmyWZ3_6734_HRSCAF_6862,2,4283.0
ScmyWZ3_6734_HRSCAF_6862,2,15229.0
ScmyWZ3_6734_HRSCAF_6862,2,16353.0
ScmyWZ3_6734_HRSCAF_6862,2,30086.0
ScmyWZ3_6734_HRSCAF_6862,2,21415.0
ScmyWZ3_6734_HRSCAF_6862,2,8014.0
ScmyWZ3_6734_HRSCAF_6862,2,13097.0
ScmyWZ3_6734_HRSCAF_6862,2,20704.0
ScmyWZ3_6734_HRSCAF_6862,2,14851.0
ScmyWZ3_6734_HRSCAF_6862,2,6995.0
ScmyWZ3_6734_HRSCAF_6862,2,52852.0
ScmyWZ3_6734_HRSCAF_6862,2,57944.0
ScmyWZ3_6734_HRSCAF_6862,2,3995.0
ScmyWZ3_6734_HRSCAF_6862,2,13672.0
ScmyWZ3_6734_HRSCAF_6862,2,3319.0
ScmyWZ3_6734_HRSCAF_6862,2,67695.0
ScmyWZ3_6734_HRSCAF_6862,2,8510.0
ScmyWZ3_6734_HRSCAF_6862,2,8157.0
ScmyWZ3_6734_HRSCAF_6862,2,15172.0
ScmyWZ3_6734_HRSCAF_6862,2,23137.0
ScmyWZ3_6734_HRSCAF_6862,2,13945.0
ScmyWZ3_6734_HRSCAF_6862,2,626.0
