# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i dwarf_hamster_23Oct2018_myWZ3.all.gff -s maker -p Psun_ -o psun-transcripts.tab --nogenes --noexons --overwrite
# Runtime:        10/17/2020 17:21:11
# ----------------
# Input file:            dwarf_hamster_23Oct2018_myWZ3.all.gff
# Input source:          maker
# Feature ID prefix:     Psun_
# Output file:           psun-transcripts.tab
# --overwrite set:       Overwriting previous output file.
# --nogenes set:         Not writing gene coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 10.17.2020 | 17:21:11 Detecting compression...
# 10.17.2020 | 17:21:11 Reading genes...
# Genes read:            27988
# ----------------
# 10.17.2020 | 17:23:48 Reading transcripts...
# Transcripts read:      27988
# ----------------
# 10.17.2020 | 17:26:13 Reading CDS...
# CDS read:              188010
# ----------------
# 10.17.2020 | 17:39:42 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
Psun_T000006798_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	225268744	225272389	+	Psun_G000006798	2
Psun_T000006801_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	225770999	225816853	+	Psun_G000006801	15
Psun_T000006804_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	225869797	225885257	+	Psun_G000006804	3
Psun_T000006815_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	226996552	227027671	+	Psun_G000006815	22
Psun_T000006817_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	227030549	227034948	+	Psun_G000006817	2
Psun_T000006819_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	227071605	227082886	+	Psun_G000006819	9
Psun_T000006816_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	227026597	227035266	-	Psun_G000006816	5
Psun_T000006818_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	227035282	227045208	-	Psun_G000006818	4
Psun_T000006788_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	222043518	222086338	+	Psun_G000006788	7
Psun_T000006860_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233109844	233122874	+	Psun_G000006860	7
Psun_T000006862_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233133135	233148054	+	Psun_G000006862	8
Psun_T000006859_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233085741	233094635	-	Psun_G000006859	11
Psun_T000006861_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233123179	233123442	+	Psun_G000006861	2
Psun_T000006843_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	231653913	231683355	-	Psun_G000006843	14
Psun_T000006863_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233176501	233197536	+	Psun_G000006863	12
Psun_T000006866_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233229202	233238004	+	Psun_G000006866	6
Psun_T000006864_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233197846	233200079	+	Psun_G000006864	4
Psun_T000006865_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233200617	233201755	+	Psun_G000006865	2
Psun_T000006883_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233587380	233598541	+	Psun_G000006883	5
Psun_T000006885_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233624960	233634390	+	Psun_G000006885	11
Psun_T000006886_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233647789	233650457	+	Psun_G000006886	3
Psun_T000006884_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233613219	233615612	-	Psun_G000006884	3
Psun_T000006906_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234101982	234148535	+	Psun_G000006906	6
Psun_T000006853_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	232944584	232989328	+	Psun_G000006853	22
Psun_T000006854_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233030556	233037346	+	Psun_G000006854	8
Psun_T000006858_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233056174	233057978	+	Psun_G000006858	2
Psun_T000006855_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233037528	233042623	-	Psun_G000006855	2
Psun_T000006857_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233048282	233072459	-	Psun_G000006857	34
Psun_T000006856_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233047244	233047654	-	Psun_G000006856	2
Psun_T000006879_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233506664	233512706	+	Psun_G000006879	5
Psun_T000006881_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233537812	233550467	+	Psun_G000006881	10
Psun_T000006876_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233475010	233477641	-	Psun_G000006876	2
Psun_T000006878_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233481361	233491502	-	Psun_G000006878	8
Psun_T000006880_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233514176	233538041	-	Psun_G000006880	5
Psun_T000006882_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233566717	233575807	-	Psun_G000006882	5
Psun_T000006794_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	224598251	224634695	+	Psun_G000006794	12
Psun_T000006916_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234511006	234529959	-	Psun_G000006916	20
Psun_T000006887_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233668426	233694904	-	Psun_G000006887	10
Psun_T000006888_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233709371	233760743	-	Psun_G000006888	24
Psun_T000006557_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	199356448	199394167	+	Psun_G000006557	17
Psun_T000006907_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234188537	234231902	+	Psun_G000006907	22
Psun_T000006793_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	222923745	223109181	+	Psun_G000006793	5
Psun_T000006912_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234347942	234412595	-	Psun_G000006912	7
Psun_T000006914_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234424539	234442396	-	Psun_G000006914	11
Psun_T000006915_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234445735	234449128	-	Psun_G000006915	4
Psun_T000006913_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234422944	234424259	-	Psun_G000006913	5
Psun_T000006941_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235298169	235303713	-	Psun_G000006941	7
Psun_T000006942_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235336776	235355909	-	Psun_G000006942	13
Psun_T000006832_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	228536866	228541572	-	Psun_G000006832	6
Psun_T000006833_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	228542810	228604950	-	Psun_G000006833	9
Psun_T000006834_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	228605903	228686158	-	Psun_G000006834	34
Psun_T000006889_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233775840	233812647	-	Psun_G000006889	10
Psun_T000006890_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233812668	233841797	-	Psun_G000006890	8
Psun_T000006891_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233840878	233872853	+	Psun_G000006891	8
Psun_T000006892_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233873346	233881171	+	Psun_G000006892	2
Psun_T000006894_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233906650	233940194	+	Psun_G000006894	9
Psun_T000006893_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233886270	233906973	-	Psun_G000006893	5
Psun_T000006895_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233938596	233951251	-	Psun_G000006895	5
Psun_T000006896_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233960630	234015590	+	Psun_G000006896	14
Psun_T000006897_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234021332	234021964	+	Psun_G000006897	1
Psun_T000006898_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234022938	234029909	+	Psun_G000006898	7
Psun_T000006904_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234069297	234087472	+	Psun_G000006904	8
Psun_T000006905_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234087568	234088537	+	Psun_G000006905	2
Psun_T000006900_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234030673	234031449	-	Psun_G000006900	3
Psun_T000006901_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234032388	234036694	-	Psun_G000006901	5
Psun_T000006902_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234041620	234050271	-	Psun_G000006902	14
Psun_T000006903_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234058570	234062034	-	Psun_G000006903	3
Psun_T000006899_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234030027	234030510	+	Psun_G000006899	2
Psun_T000006943_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235378710	235388474	+	Psun_G000006943	5
Psun_T000006944_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235388492	235398752	+	Psun_G000006944	4
Psun_T000006946_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235409676	235447941	+	Psun_G000006946	18
Psun_T000006917_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234538349	234554365	-	Psun_G000006917	19
Psun_T000006919_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234557755	234559422	-	Psun_G000006919	2
Psun_T000006920_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234559951	234597049	-	Psun_G000006920	21
Psun_T000006921_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234601634	234606285	-	Psun_G000006921	5
Psun_T000006922_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234615903	234651173	-	Psun_G000006922	9
Psun_T000006918_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234556827	234557489	-	Psun_G000006918	3
Psun_T000006968_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236071050	236150123	+	Psun_G000006968	8
Psun_T000006908_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234237060	234286280	+	Psun_G000006908	31
Psun_T000006909_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234288320	234293420	+	Psun_G000006909	8
Psun_T000006910_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234293640	234303670	+	Psun_G000006910	25
Psun_T000006911_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234304219	234343890	-	Psun_G000006911	55
Psun_T000006870_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233326873	233331689	+	Psun_G000006870	3
Psun_T000006871_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233337828	233350119	+	Psun_G000006871	6
Psun_T000006872_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233355149	233399423	+	Psun_G000006872	15
Psun_T000006873_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233412243	233436754	+	Psun_G000006873	10
Psun_T000006875_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233470782	233474838	+	Psun_G000006875	3
Psun_T000006877_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233475604	233477371	+	Psun_G000006877	2
Psun_T000006874_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	233440373	233471095	-	Psun_G000006874	14
Psun_T000006964_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235761085	235761852	-	Psun_G000006964	4
Psun_T000006965_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235761918	235802640	-	Psun_G000006965	13
Psun_T000006963_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235759757	235759941	-	Psun_G000006963	2
Psun_T000006849_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	232749745	232833634	+	Psun_G000006849	36
Psun_T000006850_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	232832768	232837222	-	Psun_G000006850	5
Psun_T000006923_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234649744	234702587	+	Psun_G000006923	16
Psun_T000006924_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234710299	234750569	+	Psun_G000006924	17
Psun_T000006925_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234750762	234752833	+	Psun_G000006925	4
Psun_T000006926_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234753160	234783508	+	Psun_G000006926	5
Psun_T000006975_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236322447	236328361	+	Psun_G000006975	3
Psun_T000006976_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236337123	236357368	+	Psun_G000006976	6
Psun_T000006977_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236420229	236448505	+	Psun_G000006977	9
Psun_T000006981_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236481086	236484180	+	Psun_G000006981	6
Psun_T000006979_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236462612	236479508	-	Psun_G000006979	30
Psun_T000006980_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236479610	236480148	-	Psun_G000006980	2
Psun_T000006978_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236449054	236449751	+	Psun_G000006978	2
Psun_T000006840_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	231238039	231252637	+	Psun_G000006840	11
Psun_T000006983_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236497020	236528320	+	Psun_G000006983	31
Psun_T000006982_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236485220	236495401	-	Psun_G000006982	6
Psun_T000006985_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236530126	236535153	-	Psun_G000006985	2
Psun_T000006986_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236535264	236549731	-	Psun_G000006986	5
Psun_T000006984_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236528651	236529068	+	Psun_G000006984	2
Psun_T000006995_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236864363	236903619	+	Psun_G000006995	11
Psun_T000006996_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236904417	236907580	+	Psun_G000006996	3
Psun_T000006958_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235698301	235700040	+	Psun_G000006958	3
Psun_T000006960_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235706392	235707713	+	Psun_G000006960	3
Psun_T000006962_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235721639	235756825	+	Psun_G000006962	12
Psun_T000006957_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235681413	235689849	-	Psun_G000006957	8
Psun_T000006959_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235698301	235705789	-	Psun_G000006959	12
Psun_T000006961_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235707730	235722159	-	Psun_G000006961	9
Psun_T000006967_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235764756	235766720	+	Psun_G000006967	3
Psun_T000006966_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235763269	235764634	+	Psun_G000006966	2
Psun_T000006993_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236822523	236829376	+	Psun_G000006993	4
Psun_T000006994_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236836241	236847101	+	Psun_G000006994	5
Psun_T000006992_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236774509	236795391	-	Psun_G000006992	7
Psun_T000006952_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235597861	235599021	+	Psun_G000006952	2
Psun_T000006953_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235599071	235604164	+	Psun_G000006953	9
Psun_T000006956_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235660081	235684400	+	Psun_G000006956	12
Psun_T000006951_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235551713	235592138	-	Psun_G000006951	30
Psun_T000006954_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235604200	235618163	-	Psun_G000006954	26
Psun_T000006955_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235651452	235660698	-	Psun_G000006955	6
Psun_T000006997_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	238646682	238666442	+	Psun_G000006997	19
Psun_T000006969_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236162382	236198694	+	Psun_G000006969	12
Psun_T000006970_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236210031	236232613	+	Psun_G000006970	8
Psun_T000006928_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234816206	234850379	+	Psun_G000006928	7
Psun_T000006930_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234852563	234870374	+	Psun_G000006930	5
Psun_T000006927_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234754695	234811266	-	Psun_G000006927	12
Psun_T000006929_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234842111	234852938	-	Psun_G000006929	6
Psun_T000007027_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	240487902	240522548	+	Psun_G000007027	12
Psun_T000007014_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239701338	239817832	+	Psun_G000007014	10
Psun_T000007015_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239775347	239789172	-	Psun_G000007015	4
Psun_T000007016_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239791037	239818438	-	Psun_G000007016	12
Psun_T000006998_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239009856	239032261	+	Psun_G000006998	6
Psun_T000006999_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239030796	239067154	-	Psun_G000006999	15
Psun_T000007001_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239100978	239185792	+	Psun_G000007001	26
Psun_T000007002_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239196911	239197162	+	Psun_G000007002	2
Psun_T000007003_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239199869	239209040	+	Psun_G000007003	5
Psun_T000007000_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239084345	239085649	-	Psun_G000007000	3
Psun_T000007012_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239691865	239698399	-	Psun_G000007012	3
Psun_T000007013_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239699105	239747586	-	Psun_G000007013	18
Psun_T000007029_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	240525535	240544629	-	Psun_G000007029	12
Psun_T000007030_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	240558392	240606148	-	Psun_G000007030	9
Psun_T000007028_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	240513166	240525377	-	Psun_G000007028	4
Psun_T000006931_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	234877827	234978633	+	Psun_G000006931	32
Psun_T000007031_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	240638231	240688655	+	Psun_G000007031	21
Psun_T000007057_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241313768	241322865	-	Psun_G000007057	2
Psun_T000007058_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241328364	241344075	-	Psun_G000007058	23
Psun_T000007062_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241481000	241485177	-	Psun_G000007062	3
Psun_T000007044_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241090322	241091347	+	Psun_G000007044	2
Psun_T000007045_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241091399	241100171	+	Psun_G000007045	2
Psun_T000007047_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241109401	241128745	+	Psun_G000007047	8
Psun_T000007049_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241161174	241163298	+	Psun_G000007049	4
Psun_T000007052_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241170005	241175678	+	Psun_G000007052	3
Psun_T000007042_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241082537	241086700	-	Psun_G000007042	3
Psun_T000007043_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241086825	241091642	-	Psun_G000007043	7
Psun_T000007046_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241099367	241111075	-	Psun_G000007046	3
Psun_T000007051_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241168769	241169937	-	Psun_G000007051	2
Psun_T000007048_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241128937	241137527	+	Psun_G000007048	5
Psun_T000007050_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241165949	241168132	+	Psun_G000007050	3
Psun_T000007067_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241892844	241893728	+	Psun_G000007067	3
Psun_T000007066_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241888688	241893176	-	Psun_G000007066	2
Psun_T000007068_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242336818	242352641	+	Psun_G000007068	8
Psun_T000007053_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241235620	241247403	+	Psun_G000007053	21
Psun_T000007054_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241246434	241252835	-	Psun_G000007054	7
Psun_T000007055_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241253016	241258233	-	Psun_G000007055	3
Psun_T000007056_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241263964	241269988	-	Psun_G000007056	5
Psun_T000006971_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236210503	236234311	-	Psun_G000006971	6
Psun_T000006972_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236248478	236271577	-	Psun_G000006972	7
Psun_T000006973_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236272100	236294830	-	Psun_G000006973	7
Psun_T000006974_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	236296316	236305617	-	Psun_G000006974	15
Psun_T000007070_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242515617	242527228	+	Psun_G000007070	3
Psun_T000007060_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241395676	241414811	+	Psun_G000007060	9
Psun_T000007059_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241382647	241393956	-	Psun_G000007059	3
Psun_T000007061_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241435269	241441973	-	Psun_G000007061	4
Psun_T000007084_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242899937	242905923	+	Psun_G000007084	7
Psun_T000007085_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242906176	242919119	+	Psun_G000007085	10
Psun_T000006949_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235530483	235548991	+	Psun_G000006949	7
Psun_T000006945_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235400439	235412097	-	Psun_G000006945	6
Psun_T000006948_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235447024	235515193	-	Psun_G000006948	27
Psun_T000006947_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235443587	235444012	-	Psun_G000006947	2
Psun_T000006950_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	235549080	235549782	+	Psun_G000006950	2
Psun_T000007063_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241512807	241559885	-	Psun_G000007063	17
Psun_T000007064_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241559960	241563264	-	Psun_G000007064	2
Psun_T000007065_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	241567073	241596849	-	Psun_G000007065	25
Psun_T000007010_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239588997	239607200	+	Psun_G000007010	3
Psun_T000007008_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239530261	239533739	-	Psun_G000007008	2
Psun_T000007009_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239533993	239587926	-	Psun_G000007009	24
Psun_T000007011_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	239608042	239615280	-	Psun_G000007011	4
Psun_T000007092_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243325853	243339419	-	Psun_G000007092	5
Psun_T000007091_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243294053	243294683	+	Psun_G000007091	2
Psun_T000007090_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243253828	243282094	+	Psun_G000007090	9
Psun_T000007093_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243425394	243438543	+	Psun_G000007093	3
Psun_T000007078_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242782720	242807572	+	Psun_G000007078	7
Psun_T000007080_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242809015	242811504	+	Psun_G000007080	2
Psun_T000007081_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242818102	242839988	+	Psun_G000007081	15
Psun_T000007082_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242843815	242844438	+	Psun_G000007082	2
Psun_T000007083_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242844495	242844695	+	Psun_G000007083	1
Psun_T000007079_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	242807662	242808252	+	Psun_G000007079	2
Psun_T000007094_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243619171	243656098	+	Psun_G000007094	13
Psun_T000007095_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243656170	243656807	+	Psun_G000007095	2
Psun_T000007103_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243898469	243905735	+	Psun_G000007103	5
Psun_T000007104_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243945559	243948885	+	Psun_G000007104	7
Psun_T000007105_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243949641	243955835	+	Psun_G000007105	3
Psun_T000007107_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243981547	243983434	+	Psun_G000007107	3
Psun_T000007098_mRNA-1	transcript	ScmyWZ3_6734_HRSCAF_6862	243801424	243854849	+	Psun_G000007098	19
