# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i dwarf_hamster_23Oct18_myWZ3_10JunAnn.all.name_id_edit.gff -s maker -p Psun -o psun-genes-old.tab --notranscripts --noexons --overwrite
# Runtime:        11/02/2020 10:09:20
# ----------------
# Input file:            dwarf_hamster_23Oct18_myWZ3_10JunAnn.all.name_id_edit.gff
# Input source:          maker
# Feature ID prefix:     Psun
# Output file:           psun-genes-old.tab
# --overwrite set:       Overwriting previous output file.
# --notranscripts set:   Not writing transcript coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 11.02.2020 | 10:09:20 Detecting compression...
# 11.02.2020 | 10:09:20 Reading genes...
# Genes read:            22016
# ----------------
# 11.02.2020 | 10:10:13 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
Psun_G000005569	gene	ScmyWZ3_6734_HRSCAF_6862	243619122	243620569	+	NA	0
Psun_G000005563	gene	ScmyWZ3_6734_HRSCAF_6862	243253828	243282091	+	NA	0
Psun_G000005564	gene	ScmyWZ3_6734_HRSCAF_6862	243283445	243293719	+	NA	0
Psun_G000005566	gene	ScmyWZ3_6734_HRSCAF_6862	243294789	243309580	+	NA	0
Psun_G000005565	gene	ScmyWZ3_6734_HRSCAF_6862	243294053	243294683	+	NA	0
Psun_G000005549	gene	ScmyWZ3_6734_HRSCAF_6862	242486682	242493232	-	NA	0
Psun_G000005571	gene	ScmyWZ3_6734_HRSCAF_6862	243728866	243746019	+	NA	0
Psun_G000005572	gene	ScmyWZ3_6734_HRSCAF_6862	243752096	243769533	-	NA	0
Psun_G000005547	gene	ScmyWZ3_6734_HRSCAF_6862	242348461	242352602	+	NA	0
Psun_G000005548	gene	ScmyWZ3_6734_HRSCAF_6862	242353157	242435557	-	NA	0
Psun_G000005573	gene	ScmyWZ3_6734_HRSCAF_6862	243789496	243854849	+	NA	0
Psun_G000005574	gene	ScmyWZ3_6734_HRSCAF_6862	243864192	243868890	+	NA	0
Psun_G000005575	gene	ScmyWZ3_6734_HRSCAF_6862	243868882	243874090	-	NA	0
Psun_G000005551	gene	ScmyWZ3_6734_HRSCAF_6862	242635800	242650649	+	NA	0
Psun_G000005553	gene	ScmyWZ3_6734_HRSCAF_6862	242724528	242749746	+	NA	0
Psun_G000005581	gene	ScmyWZ3_6734_HRSCAF_6862	244003450	244023846	+	NA	0
Psun_G000005580	gene	ScmyWZ3_6734_HRSCAF_6862	243995768	244002877	-	NA	0
Psun_G000005579	gene	ScmyWZ3_6734_HRSCAF_6862	243981796	243983415	+	NA	0
Psun_G000005576	gene	ScmyWZ3_6734_HRSCAF_6862	243895268	243901857	+	NA	0
Psun_G000005577	gene	ScmyWZ3_6734_HRSCAF_6862	243937972	243954955	+	NA	0
Psun_G000005578	gene	ScmyWZ3_6734_HRSCAF_6862	243968442	243974973	-	NA	0
Psun_G000005595	gene	ScmyWZ3_6734_HRSCAF_6862	244605457	244612975	+	NA	0
Psun_G000005596	gene	ScmyWZ3_6734_HRSCAF_6862	244611829	244629058	-	NA	0
Psun_G000005594	gene	ScmyWZ3_6734_HRSCAF_6862	244594741	244605414	-	NA	0
Psun_G000005589	gene	ScmyWZ3_6734_HRSCAF_6862	244276112	244290105	-	NA	0
Psun_G000005590	gene	ScmyWZ3_6734_HRSCAF_6862	244299782	244302940	-	NA	0
Psun_G000005588	gene	ScmyWZ3_6734_HRSCAF_6862	244259090	244273276	+	NA	0
Psun_G000005585	gene	ScmyWZ3_6734_HRSCAF_6862	244182910	244195504	-	NA	0
Psun_G000005586	gene	ScmyWZ3_6734_HRSCAF_6862	244226721	244228244	-	NA	0
Psun_G000005587	gene	ScmyWZ3_6734_HRSCAF_6862	244244025	244255790	-	NA	0
Psun_G000005607	gene	ScmyWZ3_6734_HRSCAF_6862	244938181	244938907	-	NA	0
Psun_G000005591	gene	ScmyWZ3_6734_HRSCAF_6862	244360184	244410319	-	NA	0
Psun_G000005562	gene	ScmyWZ3_6734_HRSCAF_6862	243119837	243140112	-	NA	0
Psun_G000005560	gene	ScmyWZ3_6734_HRSCAF_6862	243000055	243004869	-	NA	0
Psun_G000005559	gene	ScmyWZ3_6734_HRSCAF_6862	242972520	242997532	-	NA	0
Psun_G000005561	gene	ScmyWZ3_6734_HRSCAF_6862	243050732	243061355	-	NA	0
Psun_G000005608	gene	ScmyWZ3_6734_HRSCAF_6862	244993293	245007933	+	NA	0
Psun_G000005610	gene	ScmyWZ3_6734_HRSCAF_6862	245405207	245409033	+	NA	0
Psun_G000005611	gene	ScmyWZ3_6734_HRSCAF_6862	245445073	245451977	-	NA	0
Psun_G000005612	gene	ScmyWZ3_6734_HRSCAF_6862	245458654	245462225	-	NA	0
Psun_G000005555	gene	ScmyWZ3_6734_HRSCAF_6862	242782745	242810772	+	NA	0
Psun_G000005556	gene	ScmyWZ3_6734_HRSCAF_6862	242818289	242841472	+	NA	0
Psun_G000005557	gene	ScmyWZ3_6734_HRSCAF_6862	242844495	242844695	+	NA	0
Psun_G000005554	gene	ScmyWZ3_6734_HRSCAF_6862	242752703	242776513	-	NA	0
Psun_G000005552	gene	ScmyWZ3_6734_HRSCAF_6862	242676143	242692642	-	NA	0
Psun_G000005592	gene	ScmyWZ3_6734_HRSCAF_6862	244486125	244544751	+	NA	0
Psun_G000005593	gene	ScmyWZ3_6734_HRSCAF_6862	244582989	244586310	-	NA	0
Psun_G000005615	gene	ScmyWZ3_6734_HRSCAF_6862	245677828	245684709	-	NA	0
Psun_G000005616	gene	ScmyWZ3_6734_HRSCAF_6862	245685988	245689763	-	NA	0
Psun_G000005617	gene	ScmyWZ3_6734_HRSCAF_6862	245689951	245701821	-	NA	0
Psun_G000005602	gene	ScmyWZ3_6734_HRSCAF_6862	244750169	244755266	+	NA	0
Psun_G000005597	gene	ScmyWZ3_6734_HRSCAF_6862	244668755	244687410	+	NA	0
Psun_G000005601	gene	ScmyWZ3_6734_HRSCAF_6862	244727576	244738897	+	NA	0
Psun_G000005600	gene	ScmyWZ3_6734_HRSCAF_6862	244710425	244718961	-	NA	0
Psun_G000005599	gene	ScmyWZ3_6734_HRSCAF_6862	244686168	244701262	-	NA	0
Psun_G000005598	gene	ScmyWZ3_6734_HRSCAF_6862	244684437	244685958	-	NA	0
Psun_G000005613	gene	ScmyWZ3_6734_HRSCAF_6862	245504140	245539020	-	NA	0
Psun_G000005614	gene	ScmyWZ3_6734_HRSCAF_6862	245554575	245568910	-	NA	0
Psun_G000005620	gene	ScmyWZ3_6734_HRSCAF_6862	245939051	245986811	-	NA	0
Psun_G000005630	gene	ScmyWZ3_6734_HRSCAF_6862	247748349	247749597	+	NA	0
Psun_G000005622	gene	ScmyWZ3_6734_HRSCAF_6862	246194935	246206314	+	NA	0
Psun_G000005621	gene	ScmyWZ3_6734_HRSCAF_6862	246163323	246194467	+	NA	0
Psun_G000005623	gene	ScmyWZ3_6734_HRSCAF_6862	246219848	246231806	-	NA	0
Psun_G000005618	gene	ScmyWZ3_6734_HRSCAF_6862	245728387	245740347	+	NA	0
Psun_G000005619	gene	ScmyWZ3_6734_HRSCAF_6862	245800780	245810220	-	NA	0
Psun_G000005609	gene	ScmyWZ3_6734_HRSCAF_6862	245317381	245359709	-	NA	0
Psun_G000005629	gene	ScmyWZ3_6734_HRSCAF_6862	246892454	246902242	+	NA	0
Psun_G000005522	gene	ScmyWZ3_6734_HRSCAF_6862	241054650	241084182	+	NA	0
Psun_G000005517	gene	ScmyWZ3_6734_HRSCAF_6862	240916509	240977019	+	NA	0
Psun_G000005519	gene	ScmyWZ3_6734_HRSCAF_6862	240986563	241004310	+	NA	0
Psun_G000005516	gene	ScmyWZ3_6734_HRSCAF_6862	240821150	240854205	-	NA	0
Psun_G000005520	gene	ScmyWZ3_6734_HRSCAF_6862	241005802	241032741	-	NA	0
Psun_G000005514	gene	ScmyWZ3_6734_HRSCAF_6862	240688466	240707510	-	NA	0
Psun_G000005515	gene	ScmyWZ3_6734_HRSCAF_6862	240719055	240787875	-	NA	0
Psun_G000005518	gene	ScmyWZ3_6734_HRSCAF_6862	240978699	240981152	+	NA	0
Psun_G000005603	gene	ScmyWZ3_6734_HRSCAF_6862	244764557	244773214	+	NA	0
Psun_G000005604	gene	ScmyWZ3_6734_HRSCAF_6862	244787043	244818491	+	NA	0
Psun_G000005605	gene	ScmyWZ3_6734_HRSCAF_6862	244818708	244840767	+	NA	0
Psun_G000005606	gene	ScmyWZ3_6734_HRSCAF_6862	244821498	244832372	-	NA	0
Psun_G000005624	gene	ScmyWZ3_6734_HRSCAF_6862	246231939	246264702	+	NA	0
Psun_G000005625	gene	ScmyWZ3_6734_HRSCAF_6862	246268779	246287398	+	NA	0
Psun_G000005627	gene	ScmyWZ3_6734_HRSCAF_6862	246325770	246353786	-	NA	0
Psun_G000005626	gene	ScmyWZ3_6734_HRSCAF_6862	246269814	246299481	-	NA	0
Psun_G000005583	gene	ScmyWZ3_6734_HRSCAF_6862	244140270	244142548	+	NA	0
Psun_G000005582	gene	ScmyWZ3_6734_HRSCAF_6862	244045920	244131790	+	NA	0
Psun_G000005584	gene	ScmyWZ3_6734_HRSCAF_6862	244169833	244171392	-	NA	0
Psun_G000005632	gene	ScmyWZ3_6734_HRSCAF_6862	247858311	247889519	-	NA	0
Psun_G000005631	gene	ScmyWZ3_6734_HRSCAF_6862	247789771	247819217	-	NA	0
Psun_G000005640	gene	ScmyWZ3_6734_HRSCAF_6862	249976351	249996170	-	NA	0
Psun_G000005628	gene	ScmyWZ3_6734_HRSCAF_6862	246467872	246469964	+	NA	0
Psun_G000005642	gene	ScmyWZ3_6734_HRSCAF_6862	250171555	250206222	-	NA	0
Psun_G000005635	gene	ScmyWZ3_6734_HRSCAF_6862	249173642	249209287	+	NA	0
Psun_G000005634	gene	ScmyWZ3_6734_HRSCAF_6862	249062776	249162974	+	NA	0
Psun_G000005651	gene	ScmyWZ3_6734_HRSCAF_6862	252951473	252954169	+	NA	0
Psun_G000005633	gene	ScmyWZ3_6734_HRSCAF_6862	248473752	248581982	+	NA	0
Psun_G000005637	gene	ScmyWZ3_6734_HRSCAF_6862	249685358	249708045	+	NA	0
Psun_G000005647	gene	ScmyWZ3_6734_HRSCAF_6862	252810159	252832368	-	NA	0
Psun_G000005646	gene	ScmyWZ3_6734_HRSCAF_6862	252505670	252538468	+	NA	0
Psun_G000005653	gene	ScmyWZ3_6734_HRSCAF_6862	253283473	253298307	-	NA	0
Psun_G000005654	gene	ScmyWZ3_6734_HRSCAF_6862	254045712	254867122	-	NA	0
Psun_G000005506	gene	ScmyWZ3_6734_HRSCAF_6862	240098283	240117408	+	NA	0
Psun_G000005508	gene	ScmyWZ3_6734_HRSCAF_6862	240328465	240389893	-	NA	0
Psun_G000005507	gene	ScmyWZ3_6734_HRSCAF_6862	240098808	240283412	-	NA	0
Psun_G000005655	gene	ScmyWZ3_6734_HRSCAF_6862	255415614	255433918	-	NA	0
Psun_G000005639	gene	ScmyWZ3_6734_HRSCAF_6862	249890030	249916134	+	NA	0
Psun_G000005641	gene	ScmyWZ3_6734_HRSCAF_6862	250142303	250170799	+	NA	0
Psun_G000005638	gene	ScmyWZ3_6734_HRSCAF_6862	249841783	249862670	+	NA	0
Psun_G000005659	gene	ScmyWZ3_6734_HRSCAF_6862	256390618	256404224	+	NA	0
Psun_G000005660	gene	ScmyWZ3_6734_HRSCAF_6862	256414828	256431668	-	NA	0
Psun_G000005670	gene	ScmyWZ3_6734_HRSCAF_6862	256986218	256990951	-	NA	0
Psun_G000005661	gene	ScmyWZ3_6734_HRSCAF_6862	256518029	256530164	+	NA	0
Psun_G000005676	gene	ScmyWZ3_6734_HRSCAF_6862	257368191	257368527	-	NA	0
Psun_G000005636	gene	ScmyWZ3_6734_HRSCAF_6862	249249315	249260989	+	NA	0
Psun_G000005675	gene	ScmyWZ3_6734_HRSCAF_6862	257196369	257198253	+	NA	0
Psun_G000005666	gene	ScmyWZ3_6734_HRSCAF_6862	256817379	256858930	+	NA	0
Psun_G000005682	gene	ScmyWZ3_6734_HRSCAF_6862	258188071	258188634	-	NA	0
Psun_G000005681	gene	ScmyWZ3_6734_HRSCAF_6862	258085488	258107468	-	NA	0
Psun_G000005680	gene	ScmyWZ3_6734_HRSCAF_6862	258006932	258020191	+	NA	0
Psun_G000005679	gene	ScmyWZ3_6734_HRSCAF_6862	257982850	257983384	+	NA	0
Psun_G000005667	gene	ScmyWZ3_6734_HRSCAF_6862	256913152	256921730	+	NA	0
Psun_G000005668	gene	ScmyWZ3_6734_HRSCAF_6862	256930283	256969572	-	NA	0
Psun_G000005663	gene	ScmyWZ3_6734_HRSCAF_6862	256705336	256723581	+	NA	0
Psun_G000005664	gene	ScmyWZ3_6734_HRSCAF_6862	256748387	256758149	-	NA	0
Psun_G000005665	gene	ScmyWZ3_6734_HRSCAF_6862	256772154	256773679	-	NA	0
Psun_G000005662	gene	ScmyWZ3_6734_HRSCAF_6862	256695881	256715275	-	NA	0
Psun_G000005690	gene	ScmyWZ3_6734_HRSCAF_6862	259193308	259205468	-	NA	0
Psun_G000005683	gene	ScmyWZ3_6734_HRSCAF_6862	258201615	258257048	+	NA	0
Psun_G000005684	gene	ScmyWZ3_6734_HRSCAF_6862	258269296	258282110	+	NA	0
Psun_G000005696	gene	ScmyWZ3_6734_HRSCAF_6862	259559317	259561114	-	NA	0
Psun_G000005695	gene	ScmyWZ3_6734_HRSCAF_6862	259494810	259495333	-	NA	0
Psun_G000005697	gene	ScmyWZ3_6734_HRSCAF_6862	259732925	259740929	+	NA	0
Psun_G000005678	gene	ScmyWZ3_6734_HRSCAF_6862	257813890	257834118	-	NA	0
Psun_G000005677	gene	ScmyWZ3_6734_HRSCAF_6862	257813271	257813886	-	NA	0
Psun_G000005648	gene	ScmyWZ3_6734_HRSCAF_6862	252874404	252880956	-	NA	0
Psun_G000005650	gene	ScmyWZ3_6734_HRSCAF_6862	252940464	252948555	-	NA	0
Psun_G000005652	gene	ScmyWZ3_6734_HRSCAF_6862	253009269	253140331	-	NA	0
Psun_G000005649	gene	ScmyWZ3_6734_HRSCAF_6862	252932080	252938971	-	NA	0
Psun_G000005699	gene	ScmyWZ3_6734_HRSCAF_6862	260410219	260412248	-	NA	0
Psun_G000005672	gene	ScmyWZ3_6734_HRSCAF_6862	257038141	257039482	+	NA	0
Psun_G000005671	gene	ScmyWZ3_6734_HRSCAF_6862	256997950	257034269	+	NA	0
Psun_G000005669	gene	ScmyWZ3_6734_HRSCAF_6862	256969714	256986211	+	NA	0
Psun_G000005673	gene	ScmyWZ3_6734_HRSCAF_6862	257042550	257055472	+	NA	0
Psun_G000005674	gene	ScmyWZ3_6734_HRSCAF_6862	257068335	257069504	+	NA	0
Psun_G000005643	gene	ScmyWZ3_6734_HRSCAF_6862	251325920	251335787	+	NA	0
Psun_G000005645	gene	ScmyWZ3_6734_HRSCAF_6862	252410179	252424305	+	NA	0
Psun_G000005644	gene	ScmyWZ3_6734_HRSCAF_6862	251334168	252457104	-	NA	0
Psun_G000005685	gene	ScmyWZ3_6734_HRSCAF_6862	258296150	258309918	+	NA	0
Psun_G000005687	gene	ScmyWZ3_6734_HRSCAF_6862	258311565	258326623	-	NA	0
Psun_G000005686	gene	ScmyWZ3_6734_HRSCAF_6862	258296356	258301255	-	NA	0
Psun_G000005688	gene	ScmyWZ3_6734_HRSCAF_6862	258340913	258363055	+	NA	0
Psun_G000005693	gene	ScmyWZ3_6734_HRSCAF_6862	259425836	259430930	+	NA	0
Psun_G000005692	gene	ScmyWZ3_6734_HRSCAF_6862	259363445	259400236	+	NA	0
Psun_G000005694	gene	ScmyWZ3_6734_HRSCAF_6862	259436715	259438178	-	NA	0
Psun_G000005698	gene	ScmyWZ3_6734_HRSCAF_6862	259995082	260064827	-	NA	0
Psun_G000005700	gene	ScmyWZ3_6734_HRSCAF_6862	260774323	260781511	-	NA	0
Psun_G000005725	gene	ScmyWZ3_6734_HRSCAF_6862	262838234	262852191	+	NA	0
Psun_G000005729	gene	ScmyWZ3_6734_HRSCAF_6862	262854960	262859560	+	NA	0
Psun_G000005705	gene	ScmyWZ3_6734_HRSCAF_6862	261086572	261089282	-	NA	0
Psun_G000005703	gene	ScmyWZ3_6734_HRSCAF_6862	261010585	261055038	-	NA	0
Psun_G000005691	gene	ScmyWZ3_6734_HRSCAF_6862	259317464	259318234	-	NA	0
Psun_G000005741	gene	ScmyWZ3_6734_HRSCAF_6862	263429794	263436883	+	NA	0
Psun_G000005737	gene	ScmyWZ3_6734_HRSCAF_6862	263253119	263258539	+	NA	0
Psun_G000005736	gene	ScmyWZ3_6734_HRSCAF_6862	263232003	263237359	-	NA	0
Psun_G000005735	gene	ScmyWZ3_6734_HRSCAF_6862	263193729	263217291	-	NA	0
Psun_G000005720	gene	ScmyWZ3_6734_HRSCAF_6862	262604183	262622606	-	NA	0
Psun_G000005656	gene	ScmyWZ3_6734_HRSCAF_6862	255622836	255632833	+	NA	0
Psun_G000005658	gene	ScmyWZ3_6734_HRSCAF_6862	256296805	256318431	-	NA	0
Psun_G000005657	gene	ScmyWZ3_6734_HRSCAF_6862	256293672	256296803	-	NA	0
Psun_G000005732	gene	ScmyWZ3_6734_HRSCAF_6862	263042899	263059016	+	NA	0
Psun_G000005731	gene	ScmyWZ3_6734_HRSCAF_6862	262948980	262956100	-	NA	0
Psun_G000005745	gene	ScmyWZ3_6734_HRSCAF_6862	263638795	263644213	+	NA	0
Psun_G000005746	gene	ScmyWZ3_6734_HRSCAF_6862	263673442	263678801	+	NA	0
Psun_G000005738	gene	ScmyWZ3_6734_HRSCAF_6862	263257136	263272210	-	NA	0
Psun_G000005739	gene	ScmyWZ3_6734_HRSCAF_6862	263286447	263298601	-	NA	0
Psun_G000005740	gene	ScmyWZ3_6734_HRSCAF_6862	263360110	263361010	-	NA	0
Psun_G000005734	gene	ScmyWZ3_6734_HRSCAF_6862	263114019	263156880	+	NA	0
Psun_G000005733	gene	ScmyWZ3_6734_HRSCAF_6862	263091584	263105204	+	NA	0
Psun_G000005717	gene	ScmyWZ3_6734_HRSCAF_6862	262502034	262513375	+	NA	0
Psun_G000005716	gene	ScmyWZ3_6734_HRSCAF_6862	262465752	262491045	+	NA	0
Psun_G000005718	gene	ScmyWZ3_6734_HRSCAF_6862	262516097	262540090	-	NA	0
Psun_G000005719	gene	ScmyWZ3_6734_HRSCAF_6862	262552384	262573250	-	NA	0
Psun_G000005744	gene	ScmyWZ3_6734_HRSCAF_6862	263542559	263554597	+	NA	0
Psun_G000005742	gene	ScmyWZ3_6734_HRSCAF_6862	263480522	263503560	+	NA	0
Psun_G000005743	gene	ScmyWZ3_6734_HRSCAF_6862	263519195	263523672	-	NA	0
Psun_G000005723	gene	ScmyWZ3_6734_HRSCAF_6862	262706180	262754697	+	NA	0
Psun_G000005721	gene	ScmyWZ3_6734_HRSCAF_6862	262671922	262690949	+	NA	0
Psun_G000005722	gene	ScmyWZ3_6734_HRSCAF_6862	262695381	262704931	+	NA	0
Psun_G000005689	gene	ScmyWZ3_6734_HRSCAF_6862	258770567	258875399	-	NA	0
Psun_G000005730	gene	ScmyWZ3_6734_HRSCAF_6862	262856870	262903836	-	NA	0
Psun_G000005724	gene	ScmyWZ3_6734_HRSCAF_6862	262755729	262776463	-	NA	0
Psun_G000005728	gene	ScmyWZ3_6734_HRSCAF_6862	262854729	262855040	-	NA	0
Psun_G000005727	gene	ScmyWZ3_6734_HRSCAF_6862	262853969	262854624	-	NA	0
Psun_G000005726	gene	ScmyWZ3_6734_HRSCAF_6862	262853614	262853947	-	NA	0
Psun_G000005707	gene	ScmyWZ3_6734_HRSCAF_6862	261116514	261121820	+	NA	0
Psun_G000005704	gene	ScmyWZ3_6734_HRSCAF_6862	261074463	261079027	+	NA	0
Psun_G000005702	gene	ScmyWZ3_6734_HRSCAF_6862	260994780	261007373	+	NA	0
Psun_G000005708	gene	ScmyWZ3_6734_HRSCAF_6862	261153333	261155887	+	NA	0
Psun_G000005706	gene	ScmyWZ3_6734_HRSCAF_6862	261102249	261108673	+	NA	0
Psun_G000005710	gene	ScmyWZ3_6734_HRSCAF_6862	261179234	261183255	-	NA	0
Psun_G000005709	gene	ScmyWZ3_6734_HRSCAF_6862	261158070	261161621	-	NA	0
Psun_G000005701	gene	ScmyWZ3_6734_HRSCAF_6862	260983743	260988145	+	NA	0
Psun_G000005754	gene	ScmyWZ3_6734_HRSCAF_6862	264094328	264098736	+	NA	0
Psun_G000005756	gene	ScmyWZ3_6734_HRSCAF_6862	264115585	264123489	+	NA	0
Psun_G000005755	gene	ScmyWZ3_6734_HRSCAF_6862	264108956	264111792	-	NA	0
Psun_G000005752	gene	ScmyWZ3_6734_HRSCAF_6862	263911938	263928749	+	NA	0
Psun_G000005799	gene	ScmyWZ3_6734_HRSCAF_6862	265277790	265288350	-	NA	0
Psun_G000005771	gene	ScmyWZ3_6734_HRSCAF_6862	264521740	264523821	+	NA	0
Psun_G000005773	gene	ScmyWZ3_6734_HRSCAF_6862	264544511	264552402	+	NA	0
Psun_G000005772	gene	ScmyWZ3_6734_HRSCAF_6862	264538000	264543147	-	NA	0
Psun_G000005770	gene	ScmyWZ3_6734_HRSCAF_6862	264501058	264512534	-	NA	0
Psun_G000005758	gene	ScmyWZ3_6734_HRSCAF_6862	264222546	264223733	+	NA	0
Psun_G000005759	gene	ScmyWZ3_6734_HRSCAF_6862	264237007	264248703	+	NA	0
Psun_G000005757	gene	ScmyWZ3_6734_HRSCAF_6862	264152321	264190094	+	NA	0
Psun_G000005760	gene	ScmyWZ3_6734_HRSCAF_6862	264265132	264279500	-	NA	0
Psun_G000005788	gene	ScmyWZ3_6734_HRSCAF_6862	264931617	264937861	+	NA	0
Psun_G000005786	gene	ScmyWZ3_6734_HRSCAF_6862	264861985	264874362	-	NA	0
Psun_G000005787	gene	ScmyWZ3_6734_HRSCAF_6862	264910787	264930929	-	NA	0
Psun_G000005781	gene	ScmyWZ3_6734_HRSCAF_6862	264694928	264717194	+	NA	0
Psun_G000005780	gene	ScmyWZ3_6734_HRSCAF_6862	264681325	264694802	-	NA	0
Psun_G000005782	gene	ScmyWZ3_6734_HRSCAF_6862	264717216	264731040	+	NA	0
Psun_G000005715	gene	ScmyWZ3_6734_HRSCAF_6862	261796669	261798589	+	NA	0
Psun_G000005711	gene	ScmyWZ3_6734_HRSCAF_6862	261393524	261535998	-	NA	0
Psun_G000005714	gene	ScmyWZ3_6734_HRSCAF_6862	261576894	261578894	+	NA	0
Psun_G000005712	gene	ScmyWZ3_6734_HRSCAF_6862	261536037	261537423	-	NA	0
Psun_G000005713	gene	ScmyWZ3_6734_HRSCAF_6862	261537441	261537721	-	NA	0
Psun_G000005748	gene	ScmyWZ3_6734_HRSCAF_6862	263791037	263810203	+	NA	0
Psun_G000005747	gene	ScmyWZ3_6734_HRSCAF_6862	263752677	263776646	+	NA	0
Psun_G000005751	gene	ScmyWZ3_6734_HRSCAF_6862	263858170	263865572	-	NA	0
Psun_G000005750	gene	ScmyWZ3_6734_HRSCAF_6862	263831905	263838153	-	NA	0
Psun_G000005749	gene	ScmyWZ3_6734_HRSCAF_6862	263810647	263827820	-	NA	0
Psun_G000005831	gene	ScmyWZ3_6734_HRSCAF_6862	266640234	266659700	-	NA	0
Psun_G000005830	gene	ScmyWZ3_6734_HRSCAF_6862	266598363	266598621	-	NA	0
Psun_G000005797	gene	ScmyWZ3_6734_HRSCAF_6862	265211759	265213826	+	NA	0
Psun_G000005795	gene	ScmyWZ3_6734_HRSCAF_6862	265169019	265190358	+	NA	0
Psun_G000005798	gene	ScmyWZ3_6734_HRSCAF_6862	265215738	265262959	+	NA	0
Psun_G000005796	gene	ScmyWZ3_6734_HRSCAF_6862	265200790	265208495	+	NA	0
Psun_G000005785	gene	ScmyWZ3_6734_HRSCAF_6862	264844989	264858637	+	NA	0
Psun_G000005783	gene	ScmyWZ3_6734_HRSCAF_6862	264766688	264771620	+	NA	0
Psun_G000005784	gene	ScmyWZ3_6734_HRSCAF_6862	264781172	264794656	+	NA	0
Psun_G000005820	gene	ScmyWZ3_6734_HRSCAF_6862	265981526	266008823	+	NA	0
Psun_G000005821	gene	ScmyWZ3_6734_HRSCAF_6862	266051057	266066199	+	NA	0
Psun_G000005753	gene	ScmyWZ3_6734_HRSCAF_6862	264068143	264074779	-	NA	0
Psun_G000005825	gene	ScmyWZ3_6734_HRSCAF_6862	266392224	266396831	+	NA	0
Psun_G000005824	gene	ScmyWZ3_6734_HRSCAF_6862	266308759	266336237	-	NA	0
Psun_G000005761	gene	ScmyWZ3_6734_HRSCAF_6862	264328598	264374991	+	NA	0
Psun_G000005767	gene	ScmyWZ3_6734_HRSCAF_6862	264438578	264475080	+	NA	0
Psun_G000005769	gene	ScmyWZ3_6734_HRSCAF_6862	264483124	264485122	+	NA	0
Psun_G000005764	gene	ScmyWZ3_6734_HRSCAF_6862	264393471	264396682	+	NA	0
Psun_G000005763	gene	ScmyWZ3_6734_HRSCAF_6862	264389824	264391440	+	NA	0
Psun_G000005765	gene	ScmyWZ3_6734_HRSCAF_6862	264397399	264398435	+	NA	0
Psun_G000005768	gene	ScmyWZ3_6734_HRSCAF_6862	264477016	264483068	-	NA	0
Psun_G000005762	gene	ScmyWZ3_6734_HRSCAF_6862	264388477	264391458	-	NA	0
Psun_G000005766	gene	ScmyWZ3_6734_HRSCAF_6862	264409363	264431233	-	NA	0
Psun_G000005791	gene	ScmyWZ3_6734_HRSCAF_6862	265095621	265116956	+	NA	0
Psun_G000005794	gene	ScmyWZ3_6734_HRSCAF_6862	265139181	265161386	+	NA	0
Psun_G000005793	gene	ScmyWZ3_6734_HRSCAF_6862	265118720	265120466	+	NA	0
Psun_G000005789	gene	ScmyWZ3_6734_HRSCAF_6862	265056987	265070460	-	NA	0
Psun_G000005792	gene	ScmyWZ3_6734_HRSCAF_6862	265114456	265116219	-	NA	0
Psun_G000005790	gene	ScmyWZ3_6734_HRSCAF_6862	265089283	265089699	-	NA	0
Psun_G000005774	gene	ScmyWZ3_6734_HRSCAF_6862	264554851	264555899	+	NA	0
Psun_G000005777	gene	ScmyWZ3_6734_HRSCAF_6862	264658024	264668230	+	NA	0
Psun_G000005776	gene	ScmyWZ3_6734_HRSCAF_6862	264637136	264657734	+	NA	0
Psun_G000005775	gene	ScmyWZ3_6734_HRSCAF_6862	264583116	264612787	+	NA	0
Psun_G000005779	gene	ScmyWZ3_6734_HRSCAF_6862	264677728	264677931	-	NA	0
Psun_G000005778	gene	ScmyWZ3_6734_HRSCAF_6862	264674763	264677690	-	NA	0
Psun_G000005835	gene	ScmyWZ3_6734_HRSCAF_6862	266845724	266859811	+	NA	0
Psun_G000005834	gene	ScmyWZ3_6734_HRSCAF_6862	266788364	266814821	-	NA	0
Psun_G000005841	gene	ScmyWZ3_6734_HRSCAF_6862	267084078	267109837	+	NA	0
Psun_G000005844	gene	ScmyWZ3_6734_HRSCAF_6862	267119925	267125425	-	NA	0
Psun_G000005842	gene	ScmyWZ3_6734_HRSCAF_6862	267107822	267110027	-	NA	0
Psun_G000005843	gene	ScmyWZ3_6734_HRSCAF_6862	267110413	267117519	-	NA	0
Psun_G000005845	gene	ScmyWZ3_6734_HRSCAF_6862	267232788	267236476	-	NA	0
Psun_G000005862	gene	ScmyWZ3_6734_HRSCAF_6862	267948700	267959889	+	NA	0
Psun_G000005822	gene	ScmyWZ3_6734_HRSCAF_6862	266235397	266243640	+	NA	0
Psun_G000005823	gene	ScmyWZ3_6734_HRSCAF_6862	266246480	266261411	-	NA	0
Psun_G000005865	gene	ScmyWZ3_6734_HRSCAF_6862	268068361	268080507	+	NA	0
